,episode,steps,meanepreward,meanepreturn,meaneplen,#parallel_run
0,0,250,0.6,0.57678415936,50.0,0
1,1,500,0.2,0.14475954411849912,50.0,0
2,2,750,0.6,0.5880799999999999,50.0,0
3,3,1000,0.6,0.348350080937437,50.0,0
4,4,1250,0.0,0.0,50.0,0
5,5,1500,0.2,0.08561013359089861,50.0,0
6,6,1750,0.0,0.0,50.0,0
7,7,2000,0.6,0.5880799999999999,50.0,0
8,8,2250,3.0,1.543710248511489,50.0,0
9,9,2500,0.2,0.10691492659895763,50.0,0
10,10,2750,2.4,1.8409069141740944,50.0,0
11,11,3000,0.0,0.0,50.0,0
12,12,3250,1.4,0.821902056832306,50.0,0
13,13,3500,2.8,2.2168333308151573,50.0,0
14,14,3750,0.8,0.5343588926981019,50.0,0
15,15,4000,2.0,0.8708225913740195,50.0,0
16,16,4250,0.6,0.4403065620601902,50.0,0
17,17,4500,0.2,0.1701526045163571,50.0,0
18,18,4750,0.8,0.44480449733153166,50.0,0
19,19,5000,4.4,3.2156309050636778,50.0,0
20,20,5250,1.4,1.0990197793038505,50.0,0
21,21,5500,0.2,0.1771684761728,50.0,0
22,22,5750,1.6,1.1797864340444382,50.0,0
23,23,6000,2.0,1.283912182988522,50.0,0
24,24,6250,0.4,0.31708961489691917,50.0,0
25,25,6500,0.0,0.0,50.0,0
26,26,6750,0.4,0.32395708236837784,50.0,0
27,27,7000,1.8,1.622112878413875,50.0,0
28,28,7250,3.6,2.703922694137743,50.0,0
29,29,7500,1.4,0.9029601712664126,50.0,0
30,30,7750,0.0,0.0,50.0,0
31,31,8000,3.4,2.5126393524113793,50.0,0
32,32,8250,1.4,0.8893328305825863,50.0,0
33,33,8500,2.4,2.094981448171409,50.0,0
34,34,8750,1.2,0.7258678984276195,50.0,0
35,35,9000,0.2,0.11359523519001184,50.0,0
36,36,9250,2.6,1.7829547944383226,50.0,0
37,37,9500,3.8,2.742538926856104,50.0,0
38,38,9750,3.2,2.1129335714439166,50.0,0
39,39,10000,1.6,1.2393328300025377,50.0,0
40,40,10250,2.4,1.927573569021646,50.0,0
41,41,10500,0.0,0.0,50.0,0
42,42,10750,1.6,1.2071639779626206,50.0,0
43,43,11000,0.6,0.48564206440183016,50.0,0
44,44,11250,3.2,2.5653627439869156,50.0,0
45,45,11500,4.4,2.485726680072303,50.0,0
46,46,11750,1.4,0.8199537715313732,50.0,0
47,47,12000,5.4,2.9638905637242514,50.0,0
48,48,12250,0.8,0.5193568603139903,50.0,0
49,49,12500,2.2,1.6739202031447618,50.0,0
