,episode,steps,meanepreward,meanepreturn,meaneplen,#parallel_run
0,0,250,2.2,1.2201890640200512,50.0,0
1,1,500,0.6,0.5763184,50.0,0
2,2,750,1.8,0.7456069000223662,50.0,0
3,3,1000,0.4,0.2927074735955261,50.0,0
4,4,1250,0.0,0.0,50.0,0
5,5,1500,1.8,1.0372147965811989,50.0,0
6,6,1750,0.2,0.196,50.0,0
7,7,2000,0.0,0.0,50.0,0
8,8,2250,0.6,0.2961234800671006,50.0,0
9,9,2500,4.8,3.0227125311455176,50.0,0
10,10,2750,1.0,0.9301228778520209,50.0,0
11,11,3000,0.4,0.3115090965445291,50.0,0
12,12,3250,1.4,0.9953185237671012,50.0,0
13,13,3500,0.4,0.2124856557486102,50.0,0
14,14,3750,0.0,0.0,50.0,0
15,15,4000,0.0,0.0,50.0,0
16,16,4250,0.0,0.0,50.0,0
17,17,4500,0.0,0.0,50.0,0
18,18,4750,3.6,2.3035269224623187,50.0,0
19,19,5000,0.4,0.2808914194075357,50.0,0
20,20,5250,0.2,0.16674955242602996,50.0,0
21,21,5500,3.0,2.3108399424630957,50.0,0
22,22,5750,1.0,0.7542573100621701,50.0,0
23,23,6000,0.8,0.5170015038450162,50.0,0
24,24,6250,1.6,1.1259718510883332,50.0,0
25,25,6500,1.6,0.7383928271144091,50.0,0
26,26,6750,1.6,1.119989426611382,50.0,0
27,27,7000,1.2,0.721496818516826,50.0,0
28,28,7250,3.2,2.3888655908170784,50.0,0
29,29,7500,1.8,1.0555854787243444,50.0,0
30,30,7750,0.8,0.7645568,50.0,0
31,31,8000,3.0,1.931841449717433,50.0,0
32,32,8250,0.2,0.07432034287492179,50.0,0
33,33,8500,4.2,2.883532137911688,50.0,0
34,34,8750,0.6,0.3968118138321305,50.0,0
35,35,9000,3.4,2.2476548136470145,50.0,0
36,36,9250,6.8,4.173971032516062,50.0,0
37,37,9500,1.8,0.9287547274564026,50.0,0
38,38,9750,0.0,0.0,50.0,0
39,39,10000,1.6,1.1413254769419,50.0,0
40,40,10250,2.2,1.318792016007412,50.0,0
41,41,10500,3.6,2.4201580051490104,50.0,0
42,42,10750,2.6,1.6933169435962454,50.0,0
43,43,11000,0.0,0.0,50.0,0
44,44,11250,1.0,0.6701185789641002,50.0,0
45,45,11500,1.4,0.831210683379202,50.0,0
46,46,11750,1.0,0.6631765808549042,50.0,0
47,47,12000,5.0,3.397175600680484,50.0,0
48,48,12250,6.0,3.2648351408773757,50.0,0
49,49,12500,1.0,0.727471105220819,50.0,0
