,episode,steps,meanepreward,meanepreturn,meaneplen,#parallel_run
0,0,250,1.0,0.4289038442341607,50.0,0
1,1,500,0.4,0.3692484761728,50.0,0
2,2,750,0.0,0.0,50.0,0
3,3,1000,0.2,0.07432034287492179,50.0,0
4,4,1250,0.2,0.2,50.0,0
5,5,1500,0.8,0.7763184,50.0,0
6,6,1750,0.0,0.0,50.0,0
7,7,2000,1.0,0.6037110620206133,50.0,0
8,8,2250,0.0,0.0,50.0,0
9,9,2500,1.0,0.8862039786985012,50.0,0
10,10,2750,0.0,0.0,50.0,0
11,11,3000,0.0,0.0,50.0,0
12,12,3250,1.8,1.6190613858526963,50.0,0
13,13,3500,0.0,0.0,50.0,0
14,14,3750,0.0,0.0,50.0,0
15,15,4000,0.6,0.52965537674696,50.0,0
16,16,4250,4.6,2.830866120781858,50.0,0
17,17,4500,2.8,1.4983859318157111,50.0,0
18,18,4750,1.4,1.053630723805677,50.0,0
19,19,5000,1.8,1.278941295185194,50.0,0
20,20,5250,2.6,1.2503049080964026,50.0,0
21,21,5500,0.0,0.0,50.0,0
22,22,5750,0.2,0.16014627014995916,50.0,0
23,23,6000,0.0,0.0,50.0,0
24,24,6250,0.6,0.5180407978938664,50.0,0
25,25,6500,0.0,0.0,50.0,0
26,26,6750,0.0,0.0,50.0,0
27,27,7000,1.6,1.0162075012674558,50.0,0
28,28,7250,0.6,0.45086792495089856,50.0,0
29,29,7500,0.2,0.18447363199999997,50.0,0
30,30,7750,0.0,0.0,50.0,0
31,31,8000,0.6,0.5803184,50.0,0
32,32,8250,0.0,0.0,50.0,0
33,33,8500,0.6,0.538882898009344,50.0,0
34,34,8750,0.2,0.14475954411849912,50.0,0
35,35,9000,0.6,0.3469191893099912,50.0,0
36,36,9250,1.2,1.0112565712919994,50.0,0
37,37,9500,0.6,0.5117390981714065,50.0,0
38,38,9750,1.0,0.7875281135500161,50.0,0
39,39,10000,0.0,0.0,50.0,0
40,40,10250,1.6,1.2224825668486414,50.0,0
41,41,10500,0.8,0.5447919037737657,50.0,0
42,42,10750,0.4,0.26604020862344735,50.0,0
43,43,11000,1.6,1.1958564470332986,50.0,0
44,44,11250,0.2,0.1701526045163571,50.0,0
45,45,11500,1.6,1.2076481195368232,50.0,0
46,46,11750,1.0,0.791817766622408,50.0,0
47,47,12000,0.2,0.18823839999999997,50.0,0
48,48,12250,0.2,0.15072838829498034,50.0,0
49,49,12500,0.8,0.5822288191139668,50.0,0
